objectid,sector,time,location,source,cars,trucks,motorcycle,bicycle,publictransport,pedestrian,other,placename,photo,video,photo_link,video_link,day_night,raion,comuna,localitate,year,month,hour,weekday,day_part,location_trasee,street,tipul,cauza,decedati,traumati
6122, ,1/27/2018 15:10,or. Briceni, ,0,0,0,0,0,0,0, , , ,,,0,,,,2018,1,0,0,,,,Ciocnire laterală,Conducere imprudentă,0,0
6123, ,1/20/2018 12:10,"str. Uzinelor 1, or. Briceni", ,0,0,0,0,0,0,0, , , ,,,0,,,,2018,1,0,0,,,,Ciocnire laterală,Lipsa indicatoarelor de circulaţie,0,0
6124, ,1/6/2018 12:50,"str. I. Luca Caragiale, or. Cahul", ,0,0,0,0,0,0,0, , , ,,,0,,,,2018,1,0,0,,,,Ciocnire cu vehicul staţionat,"Viteză neadecvată vizibilităţii, condiţiilor, situaţiei rutiere",0,0
6125, ,1/13/2018 21:00,"Tr. Hînceşti-Leova-Cahul-Slobozia Mare, km 132+850m (Cahul)", ,0,0,0,0,0,0,0, , , ,,,0,,,,2018,1,0,0,,,,Tamponarea pietonilor care circulau pe partea dreaptă a drumului,"Viteză neadecvată vizibilităţii, condiţiilor, situaţiei rutiere",0,1
6126, ,1/3/2018 19:47,"str. Prospectul Republicii, or. Cahul", ,0,0,0,0,0,0,0, , , ,,,0,,,,2018,1,0,0,,,,"Tamponarea pietonilor aflaţi pe spaţiile destinate circulaţiei acestora (trotuare, marcaje, insule etc.) ",Depăşirea vitezei stabilite,1,0
6127, ,1/13/2018 14:50,"Tr. Brest-Briceni-Chisinau-Tiraspol-Odesa, ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
6128, ,1/9/2018 11:50,Tr. Chisinau-Ungheni-Sculeni-frontiera cu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6129, ,1/14/2018 16:16,"s. Pirjolteni, r. Calarasi", ,0,0,0,0,0,0,0, , , ,,,0,,,,2018,1,0,0,,,,Ciocnire laterală,Conducere imprudentă,0,0
6130, ,1/19/2018 23:55,"str. Stefan cel Mare, r. Calarasi ", ,0,0,0,0,0,0,0, , , ,,,0,,,,2018,1,0,0,,,,Tamponare cu obstacol ca urmare a derapajului,Conducere imprudentă,0,0
6131, ,1/14/2018 13:45,"str. Bojole, or. Calarasi", ,0,0,0,0,0,0,0, , , ,,,0,,,,2018,1,0,0,,,,Ciocnire laterală,"Neasigurarea la schimbarea benzii sau direcţiei de mers, viraj incorect",0,0
6132, ,1/25/2018 15:20,"s. Pitusca, r. Calarasi", ,0,0,0,0,0,0,0, , , ,,,0,,,,2018,1,0,0,,,,Tamponarea pietonilor angajaţi în traversare neregulamentară sau staţionaţi pe partea carosabilă a drumului,Imprudenţa adolescenţilor (14-16 ani),1,0
6133, ,1/27/2018 18:20,"Tr. Rezina-Orhei-Calaraşi, km 92, ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
6134, ,1/5/2018 18:30,"str. Unirii, or. Causeni", ,0,0,0,0,0,0,0, , , ,,,0,,,,2018,1,0,0,,,,Ciocnire tangenţială (din cauza nepăstrării distanţei laterale),"Neasigurarea la schimbarea benzii sau direcţiei de mers, viraj incorect",0,0
6135, ,1/8/2018 11:31,str. Mihai Eminescu or. Causeni, ,0,0,0,0,0,0,0, , , ,,,0,,,,2018,1,0,0,,,,Ciocnire tangenţială (din cauza nepăstrării distanţei laterale),Neacordarea priorităţii altor autovehicule,0,0
6136, ,1/11/2018 1:35,"s. Baimaclia, r. Causeni", ,0,0,0,0,0,0,0, , , ,,,0,,,,2018,1,0,0,,,,Inversiune,"Viteză neadecvată vizibilităţii, condiţiilor, situaţiei rutiere",1,0
6137, ,1/11/2018 15:40,s. Coscalia, ,0,0,0,0,0,0,0, , , ,,,0,,,,2018,1,0,0,,,,Alte accidente cu participarea unui vehicul,"Viteză neadecvată vizibilităţii, condiţiilor, situaţiei rutiere",0,0
6138, ,1/17/2018 14:30,"str. Tighinei 3, or. Causeni", ,0,0,0,0,0,0,0, , , ,,,0,,,,2018,1,0,0,,,,Alte accidente cu participarea unui vehicul,"Viteză neadecvată vizibilităţii, condiţiilor, situaţiei rutiere",0,0
6139, ,1/18/2018 12:10,"s. Cainari, r. Causeni", ,0,0,0,0,0,0,0, , , ,,,0,,,,2018,1,0,0,,,,Ciocnire laterală,Nerespectarea distanţei dintre vehicule,0,0
6140, ,1/21/2018 11:10,"s. Firladeni, r. Causeni", ,0,0,0,0,0,0,0, , , ,,,0,,,,2018,1,0,0,,,,Ciocnire frontală (circulînd din sensuri opuse),"Viteză neadecvată vizibilităţii, condiţiilor, situaţiei rutiere",0,0
6141, ,1/18/2018 13:30,"s. Cainari, r. Causeni", ,0,0,0,0,0,0,0, , , ,,,0,,,,2018,1,0,0,,,,Ciocnire tangenţială (din cauza nepăstrării distanţei laterale),"Viteză neadecvată vizibilităţii, condiţiilor, situaţiei rutiere",0,0
6142, ,1/26/2018 15:30,"s. Opaci, r. Causeni", ,0,0,0,0,0,0,0, , , ,,,0,,,,2018,1,0,0,,,,Ciocnire tangenţială (din cauza nepăstrării distanţei laterale),"Viteză neadecvată vizibilităţii, condiţiilor, situaţiei rutiere",0,0
6143, ,1/26/2018 14:30,"str. M. Eminescu, or. Causeni", ,0,0,0,0,0,0,0, , , ,,,0,,,,2018,1,0,0,,,,Ciocnire laterală,"Neasigurarea la schimbarea benzii sau direcţiei de mers, viraj incorect",0,0
6144, ,1/5/2018 0:00,"str. Ciocana, or. Causeni", ,0,0,0,0,0,0,0, , , ,,,0,,,,2018,1,0,0,,,,Alte accidente cu participarea unui vehicul,"Viteză neadecvată vizibilităţii, condiţiilor, situaţiei rutiere",0,0
6145, ,1/29/2018 16:40,"Tr. Tiraspol-Cauşeni-Cimişlia, km 57+700m ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
6146, ,1/25/2018 22:00,"s. Ucrainca, r. Causeni", ,0,0,0,0,0,0,0, , , ,,,0,,,,2018,1,0,0,,,,Alte accidente cu participarea unui vehicul,"Neasigurarea la schimbarea benzii sau direcţiei de mers, viraj incorect",0,0
6147, ,1/11/2018 9:40,"s. Cimislia, r. Cimislia", ,0,0,0,0,0,0,0, , , ,,,0,,,,2018,1,0,0,,,,"Tamponarea pietonilor aflaţi pe spaţiile destinate circulaţiei acestora (trotuare, marcaje, insule etc.) ",Neacordarea priorităţii pietonilor,0,1
6148, ,1/25/2018 18:40,"s. Zloti, r. Cimislia", ,0,0,0,0,0,0,0, , , ,,,0,,,,2018,1,0,0,,,,"Ciocnire „faţă în spate”, inclusiv cu automobile oprite în virtutea situaţiei rutiere",Drum alunecos (rugozitate scăzută),0,0
6149, ,1/24/2018 9:10,"Tr. Chisinau-Hincesti-CimisJia-Basarabeasca, ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
6150, ,1/23/2018 12:50,"s. Mihailovca, r. Cimislia", ,0,0,0,0,0,0,0, , , ,,,0,,,,2018,1,0,0,,,,Ciocnire frontală (circulînd din sensuri opuse),Drum alunecos (rugozitate scăzută),0,0
6151, ,1/26/2018 9:45,"s. Cimislia, r. Cimislia", ,0,0,0,0,0,0,0, , , ,,,0,,,,2018,1,0,0,,,,Ciocnire laterală,"Viteză neadecvată vizibilităţii, condiţiilor, situaţiei rutiere",0,0
6152, ,1/5/2018 18:00,"str. Orheiului, or. Criuleni", ,0,0,0,0,0,0,0, , , ,,,0,,,,2018,1,0,0,,,,Tamponarea pietonilor care circulau pe partea dreaptă a drumului,Conducere imprudentă,0,1
6153, ,1/9/2018 20:00,"s. Zolonceni, r. Criuleni", ,0,0,0,0,0,0,0, , , ,,,0,,,,2018,1,0,0,,,,Tamponarea pietonilor angajaţi în traversare neregulamentară sau staţionaţi pe partea carosabilă a drumului,"Viteză neadecvată vizibilităţii, condiţiilor, situaţiei rutiere",1,0
6154, ,1/18/2018 8:40,Tr. M1 Frontiera cu România – Leuşeni – ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6155, ,1/24/2018 17:00,"s. Stetcani, r. Criuleni", ,0,0,0,0,0,0,0, , , ,,,0,,,,2018,1,0,0,,,,Ciocnire laterală,Nerespectarea distanţei dintre vehicule,0,0
6156, ,1/2/2018 0:05,"s. Taul, r. Donduseni", ,0,0,0,0,0,0,0, , , ,,,0,,,,2018,1,0,0,,,,Tamponare cu obstacol din afara carosabilului,"Neasigurarea la schimbarea benzii sau direcţiei de mers, viraj incorect",0,0
6157, ,1/14/2018 11:10,"Tr. R9 Donduseni - Sudarca, km 12 (Donduseni)", ,0,0,0,0,0,0,0, , , ,,,0,,,,2018,1,0,0,,,,Ciocnire laterală,Depăşire neregulamentară,0,0
6158, ,1/12/2018 12:00,"str. Independentei, r. Donduseni", ,0,0,0,0,0,0,0, , , ,,,0,,,,2018,1,0,0,,,,Ciocnire cu vehicul staţionat,Conducere imprudentă,0,0
6159, ,1/20/2018 9:30,"str. D. Cantemir, or. Donduseni", ,0,0,0,0,0,0,0, , , ,,,0,,,,2018,1,0,0,,,,Ciocnire laterală,"Viteză neadecvată vizibilităţii, condiţiilor, situaţiei rutiere",0,0
6160, ,1/22/2018 21:10,"Tr. Otaci-Edinet, km 35 (Donduseni)", ,0,0,0,0,0,0,0, , , ,,,0,,,,2018,1,0,0,,,,Inversiune,"Viteză neadecvată vizibilităţii, condiţiilor, situaţiei rutiere",0,0
6161, ,1/31/2018 22:00,"s. Tirnova, r. Donduseni", ,0,0,0,0,0,0,0, , , ,,,0,,,,2018,1,0,0,,,,Tamponare cu obstacol din afara carosabilului,"Neasigurarea la schimbarea benzii sau direcţiei de mers, viraj incorect",0,0
6162, ,1/14/2018 5:15,"Donduseni-Drochia-Pelinia-Ml 4, km 60+100m",,,,,,,,,,,,,,,,,,,,,,,,,,,,
6163, ,1/15/2018 15:20,"str. Sorocii, or. Drochia", ,0,0,0,0,0,0,0, , , ,,,0,,,,2018,1,0,0,,,,Ciocnire laterală,Conducere imprudentă,0,0
6164, ,1/17/2018 11:30,"Donduseni-Drochia-Pelinia-Ml 4, km 59+800m (Drochia)", ,0,0,0,0,0,0,0, , , ,,,0,,,,2018,1,0,0,,,,"Ciocnire „faţă în spate”, inclusiv cu automobile oprite în virtutea situaţiei rutiere",Conducere imprudentă,0,0
6165, ,1/27/2018 11:20,"s. Mindic, r. Drochia", ,0,0,0,0,0,0,0, , , ,,,0,,,,2018,1,0,0,,,,Ciocnire laterală,Conducere imprudentă,0,0
6166, ,1/31/2018 9:42,"str. Independentei, or. Drochia", ,0,0,0,0,0,0,0, , , ,,,0,,,,2018,1,0,0,,,,Ciocnire laterală,Conducere imprudentă,0,0
6167, ,1/1/2018 19:45,"s. Pirita, r. Dubasar (Ustia)", ,0,0,0,0,0,0,0, , , ,,,0,,,,2018,1,0,0,,,,Tamponarea animalului (inclusiv de samar şi călărie) ,"Viteză neadecvată vizibilităţii, condiţiilor, situaţiei rutiere",0,0
6168, ,1/5/2018 22:30,"s. Cosnita, r. Dubasari", ,0,0,0,0,0,0,0, , , ,,,0,,,,2018,1,0,0,,,,Tamponare cu obstacol din afara carosabilului,"Viteză neadecvată vizibilităţii, condiţiilor, situaţiei rutiere",0,0
6169, ,1/18/2018 9:30,"s. Cosnita, r. Dubasari", ,0,0,0,0,0,0,0, , , ,,,0,,,,2018,1,0,0,,,,Alte accidente cu participarea unui vehicul,"Viteză neadecvată vizibilităţii, condiţiilor, situaţiei rutiere",0,0
6170, ,1/19/2018 14:40,"s. Oxentea, r. Dubasari (Ustia)", ,0,0,0,0,0,0,0, , , ,,,0,,,,2018,1,0,0,,,,Tamponare cu obstacol ca urmare a derapajului,"Viteză neadecvată vizibilităţii, condiţiilor, situaţiei rutiere",0,0
6171, ,1/25/2018 14:00,"s. Ustia, r. Dubasari (Ustia)", ,0,0,0,0,0,0,0, , , ,,,0,,,,2018,1,0,0,,,,Tamponare cu obstacol de pe partea carosabilă,Neacordarea priorităţii altor autovehicule,0,0
6172, ,1/25/2018 21:00,"s. Ustia, r. Dubasari (Ustia)", ,0,0,0,0,0,0,0, , , ,,,0,,,,2018,1,0,0,,,,Tamponare cu obstacol de pe partea carosabilă,Neacordarea priorităţii altor autovehicule,0,0
6173, ,1/26/2018 0:20,"str. Independentei, or. Edinet", ,0,0,0,0,0,0,0, , , ,,,0,,,,2018,1,0,0,,,,Tamponare cu obstacol din afara carosabilului,Conducere imprudentă,0,0
6174, ,1/1/2018 19:45,"Tr. Pirlita - Rautel - Pompa - Catranic, km 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,
6175, ,1/2/2018 17:45,"R17 - drum de acces spre s. Sarata Veche, km. 1 (r. Falesti)", ,0,0,0,0,0,0,0, , , ,,,0,,,,2018,1,0,0,,,,Tamponarea pietonilor care circulau pe partea dreaptă a drumului,"Viteză neadecvată vizibilităţii, condiţiilor, situaţiei rutiere",0,1
6176, ,1/11/2018 10:28,"str. Stefan cel Mare 16, or. Falesti", ,0,0,0,0,0,0,0, , , ,,,0,,,,2018,1,0,0,,,,Tamponarea pietonilor angajaţi în traversare neregulamentară sau staţionaţi pe partea carosabilă a drumului,Traversare neregulamentară a drumului de către pietoni,0,0
6177, ,1/2/2018 22:10,"s. Ilenuta, r. Falesti", ,0,0,0,0,0,0,0, , , ,,,0,,,,2018,1,0,0,,,,Tamponare cu obstacol din afara carosabilului,"Viteză neadecvată vizibilităţii, condiţiilor, situaţiei rutiere",0,0
6178, ,1/7/2018 15:35,"s. Pruteni, r. Falesti", ,0,0,0,0,0,0,0, , , ,,,0,,,,2018,1,0,0,,,,Ciocnire cu vehicul staţionat,"Viteză neadecvată vizibilităţii, condiţiilor, situaţiei rutiere",0,0
6179, ,1/10/2018 10:50,"str. Mihai Eminescu 47, or. Falesti", ,0,0,0,0,0,0,0, , , ,,,0,,,,2018,1,0,0,,,,Ciocnire laterală,"Neasigurarea la schimbarea benzii sau direcţiei de mers, viraj incorect",0,0
6180, ,1/11/2018 10:10,"str. M. Eminescu, or. Falesti", ,0,0,0,0,0,0,0, , , ,,,0,,,,2018,1,0,0,,,,Ciocnire tangenţială (din cauza nepăstrării distanţei laterale),"Neasigurarea la schimbarea benzii sau direcţiei de mers, viraj incorect",0,0
6181, ,1/19/2018 14:15,"Tr. Falesti-Pirlita, km 5 (Falesti)", ,0,0,0,0,0,0,0, , , ,,,0,,,,2018,1,0,0,,,,Ciocnire cu vehicul staţionat,"Viteză neadecvată vizibilităţii, condiţiilor, situaţiei rutiere",0,0
6182, ,1/21/2018 19:20,"s. Pirlita, r. Falesti", ,0,0,0,0,0,0,0, , , ,,,0,,,,2018,1,0,0,,,,Ciocnire laterală,"Viteză neadecvată vizibilităţii, condiţiilor, situaţiei rutiere",0,0
6183, ,1/21/2018 14:10,"Tr. Brest-Briceni-Chisinau-Tiraspol-Odesa, km 145+3 (r. Falesti)", ,0,0,0,0,0,0,0, , , ,,,0,,,,2018,1,0,0,,,,"Ciocnire „faţă în spate”, inclusiv cu automobile oprite în virtutea situaţiei rutiere","Viteză neadecvată vizibilităţii, condiţiilor, situaţiei rutiere",0,0
6184, ,1/19/2018 16:10,"str. M. Eminescu, or. Falesti", ,0,0,0,0,0,0,0, , , ,,,0,,,,2018,1,0,0,,,,Ciocnire tangenţială (din cauza nepăstrării distanţei laterale),"Neasigurarea la schimbarea benzii sau direcţiei de mers, viraj incorect",0,0
6185, ,1/24/2018 9:25,"Tr. Balti-Falesti-Sculeni, km 8, s. Rautel, r.Falesti", ,0,0,0,0,0,0,0, , , ,,,0,,,,2018,1,0,0,,,,Ciocnire laterală,Alte abateri comise de conducătorii auto,0,0
6186, ,1/20/2018 11:35,"Tr. R7 - Branişte - Calineşti - Faleşti, km 52+900m",,,,,,,,,,,,,,,,,,,,,,,,,,,,
6187, ,1/24/2018 21:10,"s. Marandeni, r. Falesti", ,0,0,0,0,0,0,0, , , ,,,0,,,,2018,1,0,0,,,,Tamponare cu obstacol din afara carosabilului,"Viteză neadecvată vizibilităţii, condiţiilor, situaţiei rutiere",0,0
6188, ,1/24/2018 6:15,"Tr. Brest-Briceni-Chisinau-Tiraspol-Odesa, ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
6189, ,1/23/2018 20:25,"Tr. Brest-Briceni-Chisinau-Tiraspol-Odesa, km 145(r. Falesti)", ,0,0,0,0,0,0,0, , , ,,,0,,,,2018,1,0,0,,,,"Ciocnire „faţă în spate”, inclusiv cu automobile oprite în virtutea situaţiei rutiere","Viteză neadecvată vizibilităţii, condiţiilor, situaţiei rutiere",0,0
6190, ,1/23/2018 11:45,"Tr. Balti-Falesti-Sculeni, km. 21 (Falesti)", ,0,0,0,0,0,0,0, , , ,,,0,,,,2018,1,0,0,,,,Ciocnire tangenţială (din cauza nepăstrării distanţei laterale),Nerespectarea distanţei dintre vehicule,0,0
6191, ,1/28/2018 11:50,"s. Ilenuta, r. Falesti", ,0,0,0,0,0,0,0, , , ,,,0,,,,2018,1,0,0,,,,Ciocnire tangenţială (din cauza nepăstrării distanţei laterale),Nerespectarea distanţei dintre vehicule,0,0
6192, ,1/3/2018 10:30,"str. Stefan cel Mare 14, or. Floresti", ,0,0,0,0,0,0,0, , , ,,,0,,,,2018,1,0,0,,,,Ciocnire cu vehicul staţionat,Depăşire neregulamentară,0,0
6193, ,1/6/2018 15:10,"str. Stefan cel Mare, 33, or. Floresti", ,0,0,0,0,0,0,0, , , ,,,0,,,,2018,1,0,0,,,,Ciocnire laterală,Neacordarea priorităţii altor autovehicule,0,0
6194, ,1/1/2018 8:40,"str. 31 August, 5, or. Floresti", ,0,0,0,0,0,0,0, , , ,,,0,,,,2018,1,0,0,,,,Ciocnire frontală (circulînd din sensuri opuse),"Neasigurarea la schimbarea benzii sau direcţiei de mers, viraj incorect",0,0
6195, ,1/9/2018 9:20,"R13 - Zarojeni - Gura Cainarului, km 39+500m", ,0,0,0,0,0,0,0, , , ,,,0,,,,2018,1,0,0,,,,Inversiune,"Viteză neadecvată vizibilităţii, condiţiilor, situaţiei rutiere",0,1
6196, ,1/8/2018 1:30,"M2 - drum de acces spre s. Domulgeni, km 110+700m", ,0,0,0,0,0,0,0, , , ,,,0,,,,2018,1,0,0,,,,Inversiune,"Viteză neadecvată vizibilităţii, condiţiilor, situaţiei rutiere",0,0
6197, ,1/14/2018 19:55,"s. Cunicea, r. Floresti", ,0,0,0,0,0,0,0, , , ,,,0,,,,2018,1,0,0,,,,Ciocnire cu vehicul staţionat,"Neasigurarea la schimbarea benzii sau direcţiei de mers, viraj incorect",0,0
6198, ,1/17/2018 17:30,"str. Victoriei 4, or. Floresti", ,0,0,0,0,0,0,0, , , ,,,0,,,,2018,1,0,0,,,,Tamponarea pietonilor angajaţi în traversare neregulamentară sau staţionaţi pe partea carosabilă a drumului,"Viteză neadecvată vizibilităţii, condiţiilor, situaţiei rutiere",1,0
6199, ,1/23/2018 20:00,"Tr. R13 - Zarojeni - Gura Cainarului, km 29+600m ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
6200, ,1/12/2018 22:00,"Drum de acces spre s. Miresti, km 1 (Hincesti)", ,0,0,0,0,0,0,0, , , ,,,0,,,,2018,1,0,0,,,,Inversiune,"Viteză neadecvată vizibilităţii, condiţiilor, situaţiei rutiere",0,0
6201, ,1/20/2018 20:00,or. Hincesti, ,0,0,0,0,0,0,0, , , ,,,0,,,,2018,1,0,0,,,,"Ciocnire „faţă în spate”, inclusiv cu automobile oprite în virtutea situaţiei rutiere","Viteză neadecvată vizibilităţii, condiţiilor, situaţiei rutiere",0,0
6202, ,1/24/2018 16:00,"s. Stolniceni, r. Hincesti", ,0,0,0,0,0,0,0, , , ,,,0,,,,2018,1,0,0,,,,Inversiune,"Viteză neadecvată vizibilităţii, condiţiilor, situaţiei rutiere",0,1
6203, ,1/8/2018 12:00,"s. Sarata - Galbena, r. Hincesti", ,0,0,0,0,0,0,0, , , ,,,0,,,,2018,1,0,0,,,,"Ciocnire „faţă în spate”, inclusiv cu automobile oprite în virtutea situaţiei rutiere",Nerespectarea distanţei dintre vehicule,0,0
6204, ,1/30/2018 19:30,"s. Leuseni, r. Hincesti", ,0,0,0,0,0,0,0, , , ,,,0,,,,2018,1,0,0,,,,Ciocnire frontală (circulînd din sensuri opuse),"Viteză neadecvată vizibilităţii, condiţiilor, situaţiei rutiere",0,0
6205, ,1/27/2018 11:10,"s. Coroliovca, r. Hincesti", ,0,0,0,0,0,0,0, , , ,,,0,,,,2018,1,0,0,,,,"Ciocnire „faţă în spate”, inclusiv cu automobile oprite în virtutea situaţiei rutiere","Stare de ebrietate alcoolică, adormire la volan",0,0
6206, ,1/4/2018 17:35,"s. Vasieni, r. Ialoveni", ,0,0,0,0,0,0,0, , , ,,,0,,,,2018,1,0,0,,,,Tamponarea pietonilor angajaţi în traversare neregulamentară sau staţionaţi pe partea carosabilă a drumului,"Neasigurarea la schimbarea benzii sau direcţiei de mers, viraj incorect",0,1
6207, ,1/6/2018 22:30,"s. Razeni, r. Ialoveni", ,0,0,0,0,0,0,0, , , ,,,0,,,,2018,1,0,0,,,,Ciocnire laterală,"Neasigurarea la schimbarea benzii sau direcţiei de mers, viraj incorect",0,0
6208, ,1/10/2018 16:25,"Tr. Chisinau-Hincesti-CimisJia-Basarabeasca, ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
6209, ,1/18/2018 10:40,"s. Danceni, r. Ialoveni", ,0,0,0,0,0,0,0, , , ,,,0,,,,2018,1,0,0,,,,"Ciocnire „faţă în spate”, inclusiv cu automobile oprite în virtutea situaţiei rutiere","Viteză neadecvată vizibilităţii, condiţiilor, situaţiei rutiere",0,0
6210, ,1/19/2018 0:55,"s. Puhoi, r. Ialoveni", ,0,0,0,0,0,0,0, , , ,,,0,,,,2018,1,0,0,,,,Tamponare cu obstacol ca urmare a derapajului,"Viteză neadecvată vizibilităţii, condiţiilor, situaţiei rutiere",0,0
6211, ,1/12/2018 18:28,"Tr. M3 Chisinau-Cimislia-Vulcanesti-Giurgiulesti-frontiera cu Romania, km 17+560m (r. Ialoveni)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
6212, ,1/21/2018 5:40,"Tr. Chisinau-Hincesti-CimisJia-Basarabeasca, ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
6213, ,1/20/2018 18:30,"Tr. Chisinau-Hincesti-CimisJia-Basarabeasca,",,,,,,,,,,,,,,,,,,,,,,,,,,,,
6214, ,1/17/2018 12:20,"s. Razeni, r. Ialoveni", ,0,0,0,0,0,0,0, , , ,,,0,,,,2018,1,0,0,,,,Tamponare cu obstacol din afara carosabilului,"Viteză neadecvată vizibilităţii, condiţiilor, situaţiei rutiere",0,0
6215, ,1/25/2018 11:30,"s. Baltati, r. Ialoveni", ,0,0,0,0,0,0,0, , , ,,,0,,,,2018,1,0,0,,,,Tamponare cu obstacol ca urmare a derapajului,"Viteză neadecvată vizibilităţii, condiţiilor, situaţiei rutiere",0,0
6216, ,1/20/2018 14:15,Tr. Chisinau-Cimislia-Vulcanesti-Giurgiulesti- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6217, ,1/27/2018 11:50,s. Tipala, ,0,0,0,0,0,0,0, , , ,,,0,,,,2018,1,0,0,,,,Tamponare cu obstacol ca urmare a derapajului,"Viteză neadecvată vizibilităţii, condiţiilor, situaţiei rutiere",0,0
6218, ,1/24/2018 15:45,"s. Hansca, r. Ialoveni", ,0,0,0,0,0,0,0, , , ,,,0,,,,2018,1,0,0,,,,Tamponare cu obstacol ca urmare a derapajului,"Viteză neadecvată vizibilităţii, condiţiilor, situaţiei rutiere",0,0
6219, ,1/30/2018 8:50,"s. Puhoi, r. Ialoveni", ,0,0,0,0,0,0,0, , , ,,,0,,,,2018,1,0,0,,,,"Ciocnire „faţă în spate”, inclusiv cu automobile oprite în virtutea situaţiei rutiere","Viteză neadecvată vizibilităţii, condiţiilor, situaţiei rutiere",0,0
6220, ,1/30/2018 16:30,Frontiera cu România – Leuşeni – Chişinău – ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6221, ,1/23/2018 16:30,s. Sirma, ,0,0,0,0,0,0,0, , , ,,,0,,,,2018,1,0,0,,,,Tamponare cu obstacol de pe partea carosabilă,"Viteză neadecvată vizibilităţii, condiţiilor, situaţiei rutiere",0,1
6222, ,1/7/2018 13:30,"Tr. Bucovat-Nisporeni-Barboeni, km. 28+300m",,,,,,,,,,,,,,,,,,,,,,,,,,,,
6223, ,1/13/2018 15:20,"s. Milesti, r. Nisporeni", ,0,0,0,0,0,0,0, , , ,,,0,,,,2018,1,0,0,,,,Ciocnire frontală (circulînd din sensuri opuse),"Viteză neadecvată vizibilităţii, condiţiilor, situaţiei rutiere",0,0
6224, ,1/15/2018 13:00,"s. Sendreni, r. Nisporeni", ,0,0,0,0,0,0,0, , , ,,,0,,,,2018,1,0,0,,,,Alte accidente cu participarea mai multor vehicule,Conducere imprudentă,0,0
6225, ,1/13/2018 0:30,"s. Iurceni, r. Nisporeni", ,0,0,0,0,0,0,0, , , ,,,0,,,,2018,1,0,0,,,,Tamponare cu obstacol din afara carosabilului,"Viteză neadecvată vizibilităţii, condiţiilor, situaţiei rutiere",0,0
6226, ,1/14/2018 23:20,"s. Cioresti, r. Nisporeni", ,0,0,0,0,0,0,0, , , ,,,0,,,,2018,1,0,0,,,,Ciocnire laterală,Conducere imprudentă,0,0
6227, ,1/18/2018 18:30,"Tr. Bucovat-Nisporeni-Barboeni, km 40 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
6228, ,1/15/2018 15:25,"str. Bucovat-Nisporeni-Barboeni, km 33 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
6229, ,1/4/2018 22:10,"Tr. Bucovat-Nisporeni-Barboeni, km. 31",,,,,,,,,,,,,,,,,,,,,,,,,,,,
6230, ,1/22/2018 14:00,"s. Varzaresti, r. Nisporeni", ,0,0,0,0,0,0,0, , , ,,,0,,,,2018,1,0,0,,,,Tamponare cu obstacol din afara carosabilului,Conducere imprudentă,0,0
6231, ,1/24/2018 9:50,"Bucovat-Nisporeni-Barboeni, km 28", ,0,0,0,0,0,0,0, , , ,,,0,,,,2018,1,0,0,,,,Alte accidente cu participarea unui vehicul,Conducere imprudentă,0,0
6232, ,1/30/2018 8:10,"Intersectia str. Suveranitatii - Petru Movila, ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
6233, ,1/4/2018 4:00,"str. Independentei, s. Ocnita, r. Ocnita", ,0,0,0,0,0,0,0, , , ,,,0,,,,2018,1,0,0,,,,Tamponare cu obstacol din afara carosabilului,"Viteză neadecvată vizibilităţii, condiţiilor, situaţiei rutiere",0,0
6234, ,1/5/2018 11:55,"Traseul R 9 Soroca-Arionesti-Moghiliov Podolski (Ucraina), km 36+800m (r. Ocnita)", ,0,0,0,0,0,0,0, , , ,,,0,,,,2018,1,0,0,,,,Tamponare cu obstacol din afara carosabilului,"Viteză neadecvată vizibilităţii, condiţiilor, situaţiei rutiere",0,0
6235, ,1/7/2018 9:15,"s. Mihalaseni, r. Ocnita", ,0,0,0,0,0,0,0, , , ,,,0,,,,2018,1,0,0,,,,Ciocnire frontală (circulînd din sensuri opuse),"Neasigurarea la schimbarea benzii sau direcţiei de mers, viraj incorect",0,0
6236, ,1/8/2018 2:30,"str. Luceafarul, s. Ocnita, r. Ocnita", ,0,0,0,0,0,0,0, , , ,,,0,,,,2018,1,0,0,,,,Tamponare cu obstacol din afara carosabilului,Conducere imprudentă,0,0
6237, ,1/13/2018 11:15,"Tr. Otaci-Edinet, km 2+200m (Ocnita)", ,0,0,0,0,0,0,0, , , ,,,0,,,,2018,1,0,0,,,,Tamponare cu obstacol din afara carosabilului,Conducere imprudentă,0,0
